time,gFx,gFy,gFz,TgF
7.521882,0.0007,0.4646,-0.8380,0.96
7.531935,0.0047,0.4646,-0.8380,0.96
7.550191,0.0066,0.4568,-0.8302,0.95
7.567970,0.0047,0.4627,-0.8282,0.95
7.600904,0.0124,0.4646,-0.8282,0.95
7.629127,0.0047,0.4607,-0.8282,0.95
7.632345,0.0047,0.4607,-0.8282,0.95
7.650497,-0.0011,0.4588,-0.8341,0.95
7.667146,0.0066,0.4568,-0.8380,0.95
7.700147,0.0028,0.4646,-0.8262,0.95
7.721472,0.0066,0.4588,-0.8321,0.95
7.731468,0.0105,0.4607,-0.8360,0.95
7.749381,0.0144,0.4666,-0.8360,0.96
7.782715,0.0028,0.4686,-0.8282,0.95
7.799339,-0.0031,0.4607,-0.8262,0.95
7.817840,-0.0050,0.4646,-0.8282,0.95
7.835284,-0.0050,0.4686,-0.8282,0.95
7.868566,-0.0089,0.4686,-0.8243,0.95
7.883049,0.0007,0.4568,-0.8321,0.95
7.899394,0.0007,0.4607,-0.8262,0.95
7.926034,-0.0050,0.4627,-0.8321,0.95
7.949262,0.0066,0.4588,-0.8321,0.95
7.966310,0.0047,0.4568,-0.8262,0.94
7.985928,0.0047,0.4627,-0.8224,0.94
7.999814,0.0086,0.4607,-0.8262,0.95
8.029104,-0.0011,0.4627,-0.8360,0.96
8.048354,0.0066,0.4568,-0.8380,0.95
8.064479,0.0066,0.4568,-0.8321,0.95
8.080838,0.0028,0.4588,-0.8224,0.94
8.129505,-0.0031,0.4607,-0.8341,0.95
8.130093,-0.0031,0.4607,-0.8341,0.95
8.139115,-0.0031,0.4588,-0.8302,0.95
8.164789,-0.0069,0.4607,-0.8302,0.95
8.180964,-0.0050,0.4588,-0.8243,0.94
8.219849,-0.0011,0.4646,-0.8243,0.95
8.230404,-0.0089,0.4646,-0.8282,0.95
8.246824,-0.0108,0.4646,-0.8302,0.95
8.264608,-0.0148,0.4666,-0.8341,0.96
8.308664,-0.0089,0.4568,-0.8302,0.95
8.311144,-0.0108,0.4588,-0.8224,0.94
