time,gFx,gFy,gFz,TgF
14.985504,0.9485,-0.1137,-0.2889,1.0
15.000343,0.9523,-0.1137,-0.2811,1.0
15.026725,0.9504,-0.1078,-0.2811,1.0
15.04275,0.9543,-0.1097,-0.285,1.0
15.05934,0.9465,-0.1097,-0.2792,0.99
15.081911,0.9504,-0.1156,-0.2869,1.0
15.103972,0.9543,-0.1117,-0.285,1.0
15.126694,0.9485,-0.1097,-0.2811,1.0
15.143027,0.9445,-0.1117,-0.285,0.99
15.158914,0.9504,-0.1176,-0.2889,1.0
15.203678,0.9543,-0.1058,-0.285,1.0
15.203958,0.9543,-0.1058,-0.285,1.0
15.225703,0.9523,-0.1117,-0.2831,1.0
15.24257,0.9523,-0.1156,-0.2889,1.0
15.278634,0.9523,-0.1156,-0.2792,1.0
15.291074,0.9543,-0.1078,-0.2831,1.0
15.307332,0.9485,-0.1137,-0.2889,1.0
15.325519,0.9504,-0.1156,-0.2908,1.0
15.341993,0.9406,-0.1195,-0.285,0.99
15.380469,0.9523,-0.1137,-0.2908,1.0
15.408762,0.9465,-0.1117,-0.2889,1.0
15.408966,0.9465,-0.1117,-0.2889,1.0
15.423755,0.9426,-0.1195,-0.2948,0.99
15.458082,0.9543,-0.1078,-0.2908,1.0
15.474055,0.9543,-0.1078,-0.2869,1.0
15.496235,0.9523,-0.1117,-0.2889,1.0
15.523849,0.9504,-0.1176,-0.2908,1.0
15.539316,0.9504,-0.1195,-0.2908,1.0
15.557875,0.9504,-0.1156,-0.2889,1.0
15.573472,0.9465,-0.1097,-0.2889,1.0
15.593908,0.9445,-0.1117,-0.2869,0.99
15.628932,0.9504,-0.1156,-0.2889,1.0
15.629131,0.9504,-0.1156,-0.2889,1.0
15.656936,0.9485,-0.1117,-0.2908,1.0
15.673808,0.9485,-0.1097,-0.285,1.0
15.693111,0.9543,-0.1078,-0.2831,1.0
15.72862,0.9485,-0.1117,-0.2869,1.0
15.728816,0.9485,-0.1117,-0.2869,1.0
15.756093,0.9485,-0.1097,-0.2908,1.0
15.77311,0.9523,-0.1097,-0.2869,1.0
15.792899,0.9485,-0.1137,-0.2889,1.0
15.829795,0.9504,-0.1097,-0.2889,1.0
15.830002,0.9504,-0.1097,-0.2889,1.0
15.855788,0.9504,-0.1137,-0.2908,1.0
15.875317,0.9485,-0.1137,-0.2908,1.0
15.895061,0.9406,-0.1097,-0.2908,0.99
