time,gFx,gFy,gFz,TgF
12.433523,0.925,0.0485,-0.3984,1.01
12.458582,0.9133,0.0601,-0.3886,0.99
12.480372,0.9094,0.0426,-0.4022,1.0
12.497153,0.9113,0.025,-0.4003,1.0
12.513806,0.9211,0.0191,-0.4081,1.01
12.533972,0.9211,0.0289,-0.412,1.01
12.552766,0.9192,0.0445,-0.3944,1.0
12.580804,0.9211,0.0562,-0.3905,1.0
12.597338,0.9133,0.0504,-0.3984,1.0
12.613987,0.9035,0.0562,-0.4061,0.99
12.635276,0.9054,0.0562,-0.3963,0.99
12.670277,0.9192,0.0504,-0.3847,1.0
12.679105,0.9171,0.0464,-0.3905,1.0
12.695892,0.9192,0.0523,-0.4003,1.0
12.734371,0.9171,0.0523,-0.3788,0.99
12.762149,0.9192,0.0485,-0.3768,0.99
12.763027,0.9152,0.0445,-0.3788,0.99
12.778368,0.9171,0.0504,-0.3847,1.0
12.796564,0.9152,0.0504,-0.3807,0.99
12.834974,0.9171,0.0445,-0.3847,1.0
12.86492,0.9211,0.0504,-0.3768,1.0
12.865143,0.9211,0.0504,-0.3768,1.0
12.87769,0.9152,0.0601,-0.3749,0.99
12.912224,0.9231,0.0523,-0.373,1.0
12.931876,0.9231,0.0504,-0.3886,1.0
12.957792,0.9192,0.0523,-0.3866,1.0
12.958178,0.9192,0.0485,-0.3827,1.0
12.977555,0.9211,0.0523,-0.3788,1.0
13.011784,0.9231,0.0523,-0.3749,1.0
13.028515,0.9211,0.0485,-0.3807,1.0
13.04942,0.9171,0.0523,-0.3807,0.99
13.083543,0.9231,0.0485,-0.3768,1.0
13.083761,0.9231,0.0485,-0.3768,1.0
13.111282,0.925,0.0504,-0.3788,1.0
13.127692,0.9231,0.0523,-0.3807,1.0
13.149579,0.9211,0.0543,-0.369,0.99
13.176412,0.9192,0.0543,-0.3847,1.0
13.192014,0.9152,0.0543,-0.3827,0.99
13.208907,0.9171,0.0523,-0.3788,0.99
13.231609,0.9269,0.0504,-0.373,1.0
13.265376,0.9211,0.0543,-0.373,1.0
13.26575,0.9171,0.0523,-0.373,0.99
13.29222,0.9171,0.0562,-0.3768,0.99
13.308706,0.9211,0.0543,-0.3807,1.0
13.330748,0.9269,0.0523,-0.3768,1.0
13.367345,0.9211,0.0504,-0.373,1.0
13.367572,0.9211,0.0504,-0.373,1.0
13.391758,0.9211,0.0562,-0.373,1.0
13.408986,0.9231,0.0504,-0.373,1.0
13.431695,0.9211,0.0504,-0.373,1.0
13.472976,0.9231,0.0562,-0.373,1.0
13.47333,0.9231,0.0562,-0.373,1.0
13.491999,0.925,0.0543,-0.3749,1.0
13.506498,0.9289,0.0562,-0.371,1.0
13.526389,0.9231,0.0562,-0.369,1.0
13.556134,0.9231,0.0543,-0.369,1.0
13.574326,0.9231,0.0504,-0.3749,1.0
13.590921,0.9269,0.0504,-0.369,1.0
13.607869,0.9231,0.0543,-0.371,1.0
13.629329,0.9231,0.0543,-0.373,1.0
13.666097,0.9308,0.0543,-0.3749,1.0
13.673505,0.9269,0.0543,-0.373,1.0
13.690694,0.925,0.0601,-0.3749,1.0
13.708396,0.9211,0.0562,-0.371,0.99
13.727252,0.9192,0.0543,-0.369,0.99
13.765555,0.9269,0.0485,-0.3749,1.0
13.77177,0.925,0.0485,-0.373,1.0
13.790617,0.925,0.0504,-0.369,1.0
13.823289,0.9211,0.0562,-0.373,1.0
13.84539,0.9231,0.0582,-0.3749,1.0
13.879787,0.925,0.0523,-0.371,1.0
13.880146,0.9269,0.0504,-0.371,1.0
13.888141,0.925,0.0485,-0.3749,1.0
13.92293,0.9171,0.0601,-0.369,0.99
13.945008,0.925,0.0504,-0.369,1.0
13.981791,0.9269,0.0543,-0.369,1.0
13.98205,0.9269,0.0543,-0.369,1.0
