time,gFx,gFy,gFz,TgF
13.23151,-0.1887,-0.6021,-0.7442,0.98
13.248501,-0.1926,-0.6021,-0.7403,0.97
13.286932,-0.1887,-0.6081,-0.7442,0.98
13.313644,-0.1789,-0.6041,-0.7384,0.97
13.313926,-0.1789,-0.6041,-0.7384,0.97
13.330212,-0.1848,-0.606,-0.7344,0.97
13.369267,-0.1867,-0.5983,-0.7422,0.97
13.41365,-0.1808,-0.5943,-0.7481,0.97
13.414123,-0.1808,-0.5943,-0.7481,0.97
13.414402,-0.1808,-0.5943,-0.7481,0.97
13.44683,-0.1867,-0.5943,-0.7442,0.97
13.463635,-0.1808,-0.5983,-0.7422,0.97
13.486103,-0.1808,-0.5983,-0.7403,0.97
13.52572,-0.1848,-0.6041,-0.7442,0.98
13.526265,-0.1848,-0.6041,-0.7442,0.98
13.546339,-0.1848,-0.6139,-0.7403,0.98
13.562883,-0.1829,-0.6081,-0.7442,0.98
13.584739,-0.1829,-0.61,-0.7461,0.98
13.610494,-0.1789,-0.606,-0.7363,0.97
13.614754,-0.1789,-0.6081,-0.7324,0.97
13.646549,-0.1808,-0.6041,-0.7363,0.97
13.663404,-0.1808,-0.606,-0.7363,0.97
13.680767,-0.1829,-0.6041,-0.7344,0.97
13.699845,-0.1808,-0.6002,-0.7461,0.97
13.732068,-0.1789,-0.6002,-0.7384,0.97
13.745529,-0.1829,-0.5963,-0.7461,0.97
13.762561,-0.1789,-0.6021,-0.7442,0.97
13.778514,-0.1829,-0.6002,-0.7403,0.97
13.800114,-0.1789,-0.6081,-0.7384,0.97
13.818787,-0.1829,-0.5983,-0.7403,0.97
13.845466,-0.1829,-0.6021,-0.7422,0.97
13.862315,-0.1769,-0.606,-0.7461,0.98
13.878873,-0.175,-0.6002,-0.7384,0.97
13.897472,-0.1808,-0.6021,-0.7344,0.97
13.927197,-0.1808,-0.5983,-0.7461,0.97
13.945522,-0.1808,-0.6021,-0.7384,0.97
13.961339,-0.1829,-0.6002,-0.7403,0.97
13.977574,-0.1829,-0.6041,-0.7422,0.97
14.010997,-0.1789,-0.6041,-0.7384,0.97
14.02722,-0.1848,-0.6041,-0.7403,0.97
14.045959,-0.1829,-0.6041,-0.7442,0.98
14.061266,-0.175,-0.6041,-0.7363,0.97
14.097311,-0.1769,-0.6041,-0.7403,0.97
14.125232,-0.1789,-0.6002,-0.7384,0.97
14.125438,-0.1789,-0.6002,-0.7384,0.97
14.142224,-0.175,-0.6021,-0.7442,0.97
14.160515,-0.1867,-0.6041,-0.7403,0.97
14.196773,-0.1789,-0.6002,-0.7461,0.97
14.208893,-0.1808,-0.5963,-0.7403,0.97
14.226225,-0.1848,-0.6021,-0.7384,0.97
14.242507,-0.1769,-0.6021,-0.7384,0.97
14.276564,-0.1808,-0.6041,-0.7403,0.97
14.296051,-0.1808,-0.606,-0.7403,0.97
14.318724,-0.1692,-0.606,-0.75,0.98
14.324528,-0.1692,-0.606,-0.7442,0.97
14.342241,-0.1711,-0.6041,-0.7344,0.97
14.379988,-0.1887,-0.5983,-0.7442,0.97
14.4026,-0.1789,-0.6041,-0.7442,0.98
14.408588,-0.1789,-0.5983,-0.7442,0.97
14.425174,-0.1808,-0.5983,-0.7384,0.97
14.45793,-0.1789,-0.6002,-0.7384,0.97
14.475056,-0.1808,-0.6002,-0.7422,0.97
14.496246,-0.175,-0.6002,-0.7344,0.96
14.518817,-0.1769,-0.5963,-0.7384,0.97
14.524202,-0.175,-0.5983,-0.7461,0.97
14.559425,-0.1769,-0.6021,-0.7403,0.97
14.572933,-0.1808,-0.6002,-0.7422,0.97
14.594649,-0.1789,-0.6021,-0.7403,0.97
14.620938,-0.1808,-0.6021,-0.7422,0.97
14.625055,-0.1769,-0.6021,-0.7403,0.97
14.655501,-0.1789,-0.6041,-0.7403,0.97
14.672175,-0.1808,-0.606,-0.7422,0.98
14.694953,-0.1789,-0.6119,-0.7481,0.98
14.722882,-0.1848,-0.61,-0.7384,0.98
14.739242,-0.1829,-0.6041,-0.7403,0.97
14.756199,-0.1829,-0.5983,-0.7403,0.97
14.773042,-0.1789,-0.6002,-0.7384,0.97
14.79438,-0.1829,-0.5983,-0.7461,0.97
14.823245,-0.1769,-0.5983,-0.7422,0.97
14.83969,-0.1789,-0.5983,-0.7481,0.97
14.856084,-0.1731,-0.5963,-0.7442,0.97
14.872851,-0.175,-0.6021,-0.7403,0.97
14.894577,-0.175,-0.6021,-0.7442,0.97
14.924376,-0.1848,-0.5943,-0.7403,0.97
14.93912,-0.1789,-0.5983,-0.7384,0.97
14.956153,-0.175,-0.5983,-0.7481,0.97
14.971859,-0.1829,-0.6002,-0.7384,0.97
14.994481,-0.1848,-0.6021,-0.7384,0.97
15.011925,-0.1867,-0.6002,-0.7403,0.97
15.038753,-0.1711,-0.606,-0.7442,0.97
15.055087,-0.175,-0.606,-0.7422,0.97
15.090899,-0.175,-0.5963,-0.7384,0.97
15.131541,-0.1887,-0.6041,-0.7363,0.97
15.131737,-0.1887,-0.6041,-0.7363,0.97
