accx,accy,accz
-0.175,-0.6041,-0.7363
-0.1769,-0.6041,-0.7403
-0.1789,-0.6002,-0.7384
-0.1789,-0.6002,-0.7384
-0.175,-0.6021,-0.7442
-0.1867,-0.6041,-0.7403
-0.1789,-0.6002,-0.7461
-0.1808,-0.5963,-0.7403
-0.1848,-0.6021,-0.7384
-0.1769,-0.6021,-0.7384
-0.1808,-0.6041,-0.7403
-0.1808,-0.606,-0.7403
-0.1692,-0.606,-0.75
-0.1692,-0.606,-0.7442
-0.1711,-0.6041,-0.7344
-0.1887,-0.5983,-0.7442
-0.1789,-0.6041,-0.7442
-0.1789,-0.5983,-0.7442
-0.1808,-0.5983,-0.7384
-0.1789,-0.6002,-0.7384
-0.1808,-0.6002,-0.7422
-0.175,-0.6002,-0.7344
-0.1769,-0.5963,-0.7384
-0.175,-0.5983,-0.7461
-0.1769,-0.6021,-0.7403
-0.1808,-0.6002,-0.7422
-0.1789,-0.6021,-0.7403
-0.1808,-0.6021,-0.7422
-0.1769,-0.6021,-0.7403
-0.1789,-0.6041,-0.7403
-0.1808,-0.606,-0.7422
-0.1789,-0.6119,-0.7481
-0.1848,-0.61,-0.7384
-0.1829,-0.6041,-0.7403
-0.1829,-0.5983,-0.7403
-0.1789,-0.6002,-0.7384
-0.1829,-0.5983,-0.7461
-0.1769,-0.5983,-0.7422
-0.1789,-0.5983,-0.7481
-0.1731,-0.5963,-0.7442
-0.175,-0.6021,-0.7403
-0.175,-0.6021,-0.7442
-0.1848,-0.5943,-0.7403
-0.1789,-0.5983,-0.7384
-0.175,-0.5983,-0.7481
-0.1829,-0.6002,-0.7384
-0.1848,-0.6021,-0.7384
-0.1867,-0.6002,-0.7403
-0.1711,-0.606,-0.7442
-0.175,-0.606,-0.7422
-0.175,-0.5963,-0.7384
-0.1887,-0.6041,-0.7363
-0.1887,-0.6041,-0.7363
-0.1867,-0.6041,-0.7422
-0.1789,-0.6002,-0.7422
-0.1789,-0.5983,-0.7384
-0.1769,-0.5963,-0.7422
-0.1769,-0.5963,-0.7422
-0.1789,-0.5963,-0.7461
-0.1808,-0.6021,-0.7384
-0.1769,-0.5983,-0.7461
-0.1789,-0.5983,-0.7461
-0.1769,-0.5983,-0.7422
-0.1769,-0.5983,-0.7422
-0.1848,-0.6021,-0.7422
-0.1867,-0.5983,-0.7461
-0.1829,-0.6021,-0.7461
