accx,accy,accz
0.8097,-0.0687,-0.2792
0.8566,-0.0823,-0.2713
0.9094,-0.0629,-0.2771
0.9758,-0.0609,-0.3006
1.0559,-0.096,-0.2792
1.0754,-0.1742,-0.2517
1.1048,-0.2309,-0.242
1.011,-0.2974,-0.2831
1.0833,-0.2974,-0.326
1.0833,-0.2974,-0.326
1.4585,-0.4165,-0.2908
1.4096,-0.4634,-0.2908
1.2708,-0.3501,-0.244
1.1497,0.152,-0.3143
1.1458,0.3885,-0.1951
1.22,0.3122,-0.3124
1.0892,0.0426,-0.1619
1.1888,-0.1938,-0.1853
1.1653,-0.2778,-0.0095
0.968,0.0054,0.0216
1.0384,0.1344,-0.0212
1.1712,0.3161,0.0628
1.3119,0.6952,-0.0954
1.0461,0.4353,-0.1208
0.9152,0.2164,-0.1287
0.9113,0.0562,-0.1756
1.1282,-0.0629,-0.2635
1.2142,0.0328,-0.2771
1.177,0.0406,-0.2284
1.0833,0.0504,-0.2792
0.9758,0.0406,-0.1639
0.7941,0.0718,-0.2576
0.7101,0.0895,-0.2517
0.8097,0.1207,-0.3358
0.9465,0.1032,-0.4491
0.9856,0.068,-0.4687
0.8312,-0.0003,-0.4882
0.7179,-0.0569,-0.4785
0.628,-0.0921,-0.4725
0.5987,-0.0473,-0.4629
0.585,0.0289,-0.4862
0.6299,0.0895,-0.4785
0.6416,0.1305,-0.4999
0.6339,0.1657,-0.5214
0.585,0.1813,-0.4999
0.5147,0.0739,-0.5527
0.5635,0.0289,-0.58
0.5635,0.0289,-0.58
0.667,-0.0003,-0.5566
0.7179,-0.0375,-0.6758
0.7355,-0.0473,-0.6211
0.8566,0.1383,-0.5977
1.3178,0.324,-0.5703
1.3998,0.3337,-0.6914
1.0579,0.0328,-0.6133
0.7061,-0.0003,-0.4608
0.8234,0.0367,-0.3963
0.9445,0.0797,-0.2948
0.9445,0.0934,-0.2967
1.0012,0.2809,-0.3593
1.0305,0.2516,-0.4003
0.9133,0.1149,-0.3905
0.9445,0.0485,-0.3553
0.9231,0.0133,-0.3026
0.8351,-0.0062,-0.2967
0.8312,-0.0042,-0.2889
0.8684,0.0211,-0.2929
0.882,-0.0179,-0.3436
0.8996,-0.1019,-0.3807
0.882,-0.0863,-0.3221
0.8781,-0.0531,-0.3572
0.8664,-0.0629,-0.3241
0.8488,-0.014,-0.2987
0.8723,-0.0257,-0.3026
0.8996,-0.059,-0.3065
0.8898,-0.0941,-0.2889
0.8781,-0.141,-0.2889
0.8214,-0.184,-0.2654
0.8058,-0.1722,-0.2733
0.8039,-0.141,-0.2908
0.8566,-0.0981,-0.2869
0.968,-0.1664,-0.3162
0.968,-0.1664,-0.3162
0.9758,-0.2192,-0.2811
1.0324,-0.1879,-0.3339
1.0813,-0.1566,-0.3162
1.1907,0.0348,-0.199
1.2474,0.0406,-0.1872
1.2279,-0.0062,-0.197
1.2142,-0.184,-0.2049
1.3607,0.0191,-0.1052
1.3607,0.0191,-0.1052
1.2377,0.0953,-0.1678
1.0638,0.1813,-0.1872
1.0051,0.1931,-0.1776
1.0384,0.0836,-0.1912
1.0266,0.0171,-0.2224
1.0266,0.0171,-0.2224
1.009,-0.0316,-0.2792
1.0051,-0.0453,-0.3397
0.9211,-0.0433,-0.3651
0.8703,-0.0706,-0.3807
0.8801,-0.0687,-0.3768
0.8938,-0.0492,-0.4061
0.8938,0.0992,-0.3924
0.8449,0.0836,-0.3905
0.7589,-0.0042,-0.4022
0.6924,-0.0492,-0.4159
0.6924,-0.0492,-0.4159
0.6788,-0.0296,-0.4608
0.7081,-0.0062,-0.4433
0.7355,0.068,-0.4921
0.6124,0.154,-0.5723
0.5655,0.1188,-0.5547
0.5303,0.0269,-0.5586
0.5733,-0.0492,-0.5234
0.5538,-0.0257,-0.5625
0.5479,0.1032,-0.5859
0.5205,0.1226,-0.6406
0.5284,0.1363,-0.6836
0.5948,0.1246,-0.7226
0.6612,0.0758,-0.7657
0.7042,0.1168,-0.7989
0.6886,0.1286,-0.7911
0.6456,0.0621,-0.7794
0.6593,-0.0062,-0.8165
0.8468,0.0562,-0.754
1.3197,0.2399,-0.6465
1.2063,0.2106,-0.7833
1.0207,0.1461,-0.713
0.8742,0.0934,-0.5449
0.837,0.0328,-0.3339
0.882,0.0269,-0.2908
0.9308,0.0601,-0.2948
0.9485,0.1032,-0.2987
1.0266,0.1481,-0.3632
1.0363,0.0641,-0.3456
1.0305,0.0523,-0.3476
0.9816,0.0308,-0.3182
0.8586,0.0211,-0.2635
0.7823,0.025,-0.2635
0.8293,-0.014,-0.2694
0.8293,-0.014,-0.2694
0.8351,-0.0629,-0.2654
0.8781,-0.0785,-0.2831
0.8977,-0.0433,-0.244
0.9035,-0.0082,-0.2635
0.9075,-0.0003,-0.2654
0.8957,-0.0316,-0.2538
0.8566,-0.0844,-0.2381
0.8781,-0.0941,-0.2517
0.8781,-0.0941,-0.2517
0.8859,-0.1176,-0.2303
0.9094,-0.1156,-0.2615
0.9523,-0.1176,-0.2771
0.9758,-0.1351,-0.2713
0.9426,-0.1586,-0.2771
0.9308,-0.2113,-0.3339
0.9308,-0.2113,-0.3339
0.9289,-0.1957,-0.3358
0.9231,-0.1488,-0.3221
0.9758,-0.0727,-0.199
0.9758,-0.0727,-0.199
1.136,-0.0433,-0.1912
1.2513,-0.0433,-0.2205
1.2552,-0.2211,-0.3006
1.3881,-0.059,-0.2811
1.3881,-0.059,-0.2811
1.4662,-0.0413,-0.2733
1.3139,-0.0609,-0.2479
1.1126,-0.0316,-0.1912
1.0247,-0.0257,-0.2459
0.9953,0.0015,-0.2147
1.0363,0.0367,-0.199
0.9816,0.1422,-0.2322
0.9816,0.1422,-0.2322
0.9895,0.066,-0.4217
1.0051,-0.0277,-0.4394
1.0207,-0.1097,-0.455
0.8957,-0.0609,-0.3905
0.8957,-0.0609,-0.3905
0.8312,0.0601,-0.3397
0.7608,0.0641,-0.3085
0.671,0.0426,-0.3319
0.6847,0.0015,-0.4179
0.6847,-0.0238,-0.3905
0.6847,-0.0238,-0.3905
0.6534,-0.0101,-0.4022
0.6143,0.066,-0.3963
0.6299,0.1032,-0.4531
0.6456,0.1422,-0.5723
0.7022,0.1246,-0.6035
0.7022,0.1188,-0.6015
0.6085,0.0718,-0.6075
0.5694,0.1012,-0.6504
0.5713,0.109,-0.6621
0.542,0.0641,-0.6972
0.5733,0.0621,-0.7188
0.585,0.0621,-0.75
0.5987,0.0621,-0.752
0.6006,0.0601,-0.7286
0.6593,0.0269,-0.7579
0.7257,0.0387,-0.7559
0.7883,0.1422,-0.7226
0.9934,0.279,-0.5684
1.3686,0.3005,-0.7481
1.1947,0.0699,-0.9122
0.8136,0.0035,-0.6993
0.7687,0.0914,-0.6094
0.8449,0.1109,-0.5039
0.8898,0.0895,-0.4471
0.8488,0.0797,-0.3339
0.9113,0.1012,-0.3514
0.9269,0.1266,-0.3827
0.9641,0.0934,-0.3807
1.0051,0.0621,-0.3651
0.9504,0.0211,-0.3143
0.8859,-0.0159,-0.2908
0.8136,0.0015,-0.2694
0.7862,0.0289,-0.2771
0.8136,0.0191,-0.2889
0.8761,-0.0238,-0.2967
0.9054,-0.055,-0.2674
0.8898,-0.0629,-0.2752
0.8293,-0.0336,-0.242
0.798,-0.0648,-0.242
0.7921,-0.0667,-0.2479
0.7999,-0.0336,-0.2576
0.837,-0.0042,-0.2459
0.8996,-0.0921,-0.2694
0.8996,-0.0921,-0.2694
0.9113,-0.1351,-0.3339
0.9192,-0.182,-0.328
0.9387,-0.2055,-0.3085
0.9641,-0.1703,-0.2967
0.9641,-0.1703,-0.2967
0.884,-0.1762,-0.3104
0.8879,-0.1801,-0.3162
0.9348,-0.1859,-0.2811
0.9348,-0.1859,-0.2811
1.0168,-0.1547,-0.2752
1.095,-0.1254,-0.2792
1.1478,-0.0727,-0.2126
1.1595,-0.0823,-0.2205
1.1595,-0.0823,-0.2205
1.1341,-0.1235,-0.2303
1.2982,-0.0277,-0.2107
1.4175,-0.012,-0.2224
1.2377,0.0035,-0.2342
1.1008,0.068,-0.2205
1.0852,0.0758,-0.2224
1.0501,0.0934,-0.2792
1.1106,0.0797,-0.2694
1.0344,0.0641,-0.2244
0.9583,0.0367,-0.2694
0.9562,-0.014,-0.3534
0.9523,-0.0355,-0.3553
0.839,-0.0863,-0.4061
0.8136,-0.1117,-0.3847
0.837,-0.0003,-0.4003
0.9348,0.1598,-0.414
0.9269,0.2008,-0.3944
0.8214,0.1383,-0.3593
0.6456,0.0406,-0.4238
0.5792,-0.0238,-0.4003
0.5929,-0.0531,-0.4159
0.6143,-0.014,-0.4843
0.6476,0.0953,-0.4491
0.6046,0.1324,-0.4491
0.5733,0.1403,-0.498
0.5811,0.1226,-0.5312
0.6299,0.0778,-0.5996
0.671,0.109,-0.6465
0.6437,0.1598,-0.6856
0.5869,0.1794,-0.6914
0.5459,0.1266,-0.7305
0.6085,0.0308,-0.7871
0.6339,-0.0296,-0.8008
0.6046,-0.0257,-0.8048
0.6886,0.1403,-0.6328
0.6886,0.1403,-0.6328
1.2338,0.3317,-0.7774
1.6539,0.3317,-1.0216
1.0149,0.1696,-0.8536
0.6534,-0.0296,-0.582
0.7745,0.0621,-0.3847
0.9075,0.0953,-0.4159
1.0207,0.1344,-0.3495
0.9739,0.2224,-0.367
0.9113,0.1931,-0.3593
0.9192,0.1363,-0.3534
0.9641,0.0621,-0.3339
0.9719,0.0191,-0.3182
0.841,-0.0316,-0.2811
0.7765,0.0094,-0.2811
0.7785,0.025,-0.2987
0.8136,0.0464,-0.3202
0.8605,0.0191,-0.3124
0.8566,-0.0453,-0.2967
0.8156,-0.0667,-0.2889
0.8175,-0.0823,-0.2674
0.8156,-0.0746,-0.2654
0.8234,-0.0492,-0.2615
0.8253,-0.0257,-0.2517
0.8703,-0.0257,-0.2929
0.8801,-0.0375,-0.3045
