accx,accy,accz
0.9562,0.0269,-0.1893
0.9562,0.0269,-0.1893
0.9641,0.0231,-0.2186
0.9602,0.0876,-0.2342
0.968,0.1032,-0.2674
0.9739,-0.0042,-0.371
0.9895,-0.0687,-0.4217
1.0403,-0.0785,-0.3866
1.0657,-0.0042,-0.3827
1.4428,0.1794,-0.0857
1.3784,0.3787,-0.0857
1.0442,0.2614,-0.0505
0.9054,0.1754,-0.0388
0.9426,0.1012,-0.0056
1.1008,0.0464,0.008
1.1576,0.0523,-0.027
1.1576,0.0523,-0.027
1.1282,0.0601,-0.033
0.839,0.0211,-0.0564
0.7335,-0.0687,-0.1033
0.7335,-0.0687,-0.1033
0.7531,-0.0629,-0.1131
0.8019,-0.0355,-0.0994
0.8468,0.0133,-0.0486
0.843,0.0113,-0.0407
0.7843,-0.0413,-0.0232
0.7667,-0.0609,-0.0368
0.7843,-0.0844,-0.0427
0.9035,-0.0569,-0.0407
0.9778,-0.0844,-0.0505
0.9778,-0.0844,-0.0505
0.9993,-0.1117,-0.0368
1.052,-0.096,0.0002
1.1458,-0.0823,-0.027
1.2142,-0.1351,-0.0525
1.2338,-0.1391,-0.0642
1.2338,-0.1391,-0.0642
1.2513,-0.1137,-0.0603
1.3021,-0.1235,-0.0642
1.2279,-0.0883,-0.0407
1.1614,0.0231,-0.0661
1.2708,0.2849,0.2053
1.2943,0.4314,0.1916
1.1536,0.4861,0.0861
1.0032,0.3259,-0.0134
0.9465,0.1363,-0.0681
1.0715,-0.1039,-0.1658
1.1165,-0.0765,-0.1834
1.0598,-0.0003,-0.1521
0.968,0.0895,-0.0584
0.884,0.1481,-0.0388
0.8527,0.1383,-0.0505
0.8097,0.1149,-0.0603
0.7725,0.0953,-0.0838
0.7003,0.0699,-0.0915
0.6476,0.0171,-0.1345
0.6788,-0.014,-0.158
0.7471,-0.0257,-0.1502
0.8116,0.0485,-0.1912
0.8664,0.1461,-0.2107
0.9152,0.113,-0.1697
0.9543,0.0562,-0.158
0.8898,0.0739,-0.2361
0.9015,0.0621,-0.3476
0.9094,-0.0765,-0.4608
0.9094,-0.0765,-0.4608
0.9308,-0.0785,-0.5136
0.9621,-0.1,-0.5332
1.0774,0.1422,-0.242
1.7925,0.408,-0.2361
1.7925,0.408,-0.2361
1.095,0.1931,-0.1483
0.7999,0.107,-0.1092
0.8507,0.0464,-0.0896
1.0911,0.0699,-0.0153
1.1576,0.0914,-0.0349
1.1966,0.1149,-0.0564
1.136,0.1149,-0.0564
0.9445,0.0562,-0.0877
0.8175,-0.0277,-0.1326
0.7843,-0.1019,-0.1306
0.7823,-0.1312,-0.1502
0.7941,-0.096,-0.1483
0.8175,0.0211,-0.0759
0.8019,0.0739,-0.031
0.8156,0.0464,-0.033
0.8234,-0.0062,-0.0564
0.8507,-0.1235,-0.0896
0.8859,-0.1273,-0.1267
0.8859,-0.1273,-0.1267
0.9035,-0.1528,-0.1111
0.9758,-0.1605,-0.0935
1.0871,-0.1214,-0.0877
1.1126,-0.1235,-0.0838
1.1145,-0.1254,-0.0798
1.1458,-0.1273,-0.0661
1.2377,-0.1235,-0.0212
1.3275,-0.1254,-0.1131
1.3373,-0.182,-0.1326
1.3236,0.0464,0.0705
1.4175,0.2555,0.1467
1.3353,0.3454,0.1429
1.1204,0.3415,0.0373
0.9583,0.2106,-0.0505
0.9329,0.0523,-0.1404
0.9329,0.0523,-0.1404
1.1165,-0.0296,-0.1853
1.1341,0.0113,-0.156
1.0617,0.0778,-0.1287
0.9308,0.0992,-0.0798
0.7902,0.0426,-0.1052
0.7823,0.0328,-0.1169
0.7433,0.0094,-0.1229
0.7296,0.0015,-0.0975
0.7003,0.0308,-0.0877
0.7589,0.0934,-0.1229
0.798,0.0972,-0.1404
0.8488,0.0699,-0.1697
0.8488,0.0348,-0.1697
0.8332,-0.0062,-0.1814
0.9094,0.0113,-0.2126
0.9035,0.0582,-0.2205
0.9113,0.0895,-0.2361
0.9778,0.0797,-0.244
0.9133,0.0464,-0.285
0.8859,0.0171,-0.3182
0.8488,-0.0413,-0.3847
0.843,-0.0727,-0.4569
0.8625,-0.1449,-0.4921
1.1341,-0.0277,-0.4217
1.2279,0.0348,-0.328
1.5014,0.195,-0.2381
1.3197,0.2087,-0.2303
1.3197,0.2087,-0.2303
0.9719,0.107,-0.1345
0.9075,0.0992,-0.0935
0.882,0.1207,-0.0407
1.1145,0.0758,-0.0251
1.1556,0.0426,-0.0368
1.1556,0.0426,-0.0368
1.0247,0.025,-0.0759
0.9054,0.0015,-0.1092
0.7452,-0.1293,-0.1423
0.7452,-0.1097,-0.1229
0.7452,-0.1097,-0.1229
0.7745,-0.0648,-0.0603
0.796,0.0231,-0.033
0.8058,0.0699,-0.0388
0.7745,-0.0569,-0.0368
0.7706,-0.0844,-0.0388
0.7902,-0.1684,-0.072
0.9485,-0.1508,-0.1248
1.013,-0.1137,-0.1131
1.0501,-0.0765,-0.0779
1.138,-0.0511,-0.0544
1.1927,-0.0648,-0.0623
1.2317,-0.1097,-0.0427
1.2533,-0.1273,-0.0584
1.3021,-0.1801,-0.0661
1.3021,-0.0941,0.1115
1.3666,0.0836,-0.0016
1.3842,0.2341,0.1272
1.4135,0.3357,0.2561
1.1399,0.4197,0.0882
0.9348,0.1481,-0.033
0.9348,0.1481,-0.033
1.0226,-0.0883,-0.0935
1.1048,-0.0667,-0.156
1.1576,0.0073,-0.1071
1.0715,0.1266,-0.027
0.8977,0.1931,0.0119
0.8136,0.1637,-0.0016
0.7608,0.0934,-0.027
0.7277,0.0191,-0.0486
0.673,0.0543,-0.0642
0.6397,0.068,-0.0642
0.6612,0.066,-0.0975
0.712,0.068,-0.1404
0.8116,0.0543,-0.1678
0.8917,0.025,-0.2126
0.8898,0.0445,-0.201
0.8996,0.0778,-0.2263
0.9426,0.0582,-0.2694
0.9406,0.0367,-0.3768
0.9406,0.0367,-0.3768
0.9133,-0.0277,-0.4413
0.9583,-0.0082,-0.4354
0.9583,-0.0082,-0.4354
1.181,0.0035,-0.3104
1.7652,0.2048,-0.3378
1.4878,0.1852,-0.2361
0.9583,0.1617,-0.1229
1.052,0.1559,-0.0603
0.9816,0.15,-0.029
0.9816,0.15,-0.029
1.0032,0.113,-0.0368
1.0344,0.0601,-0.0584
0.9876,-0.012,-0.0427
0.8625,-0.0765,-0.1092
0.8547,-0.0863,-0.1111
0.8332,-0.0941,-0.115
0.8175,-0.0844,-0.1131
0.8234,-0.0473,-0.0857
