accx,accy,accz
1.0481,-0.225,-0.543
1.0911,-0.1586,-0.2713
1.265,-0.2348,-0.4159
1.1126,-0.2544,-0.4354
1.0852,-0.2036,-0.2576
1.0501,-0.143,-0.3749
0.9543,0.0015,-0.3456
0.966,0.1286,-0.0056
0.9953,0.2986,-0.0661
0.9211,0.0778,-0.1423
0.9231,0.1774,0.3011
0.9231,0.1774,0.3011
0.8116,0.4275,0.3812
0.9621,0.2282,0.3616
0.8312,0.1931,0.4086
0.8312,0.1931,0.4086
0.5615,0.664,0.3362
0.5615,0.664,0.3362
0.6768,0.4041,0.2698
0.8605,0.5721,0.1995
0.5224,0.2809,0.4535
0.5224,0.2809,0.4535
0.5224,0.2809,0.4535
0.4541,0.3181,0.4144
0.3779,0.3748,0.7076
0.4229,0.1344,0.6176
0.4229,0.1344,0.6176
0.7413,0.2868,0.5337
0.6416,0.0582,0.5043
