accx,accy,accz
0.841,-0.0746,-0.4745
0.8625,-0.0569,-0.4804
1.011,0.0269,-0.3143
1.011,0.0269,-0.3143
1.1067,0.2145,-0.2771
1.1204,0.0485,-0.3788
1.1067,-0.27,-0.3827
1.181,-0.2055,-0.4217
1.3314,0.1032,-0.369
1.517,0.3885,-0.2733
1.4233,0.2966,-0.1834
0.9348,0.1324,-0.2186
0.503,-0.014,-0.2381
0.503,-0.014,-0.2381
0.6046,0.0035,-0.1131
0.7648,0.0562,-0.0877
1.0559,0.1109,-0.1052
1.265,0.1344,-0.1248
1.1243,0.1286,-0.1111
0.9602,0.0855,-0.1619
0.837,0.0464,-0.2342
0.8078,0.0015,-0.2674
0.8723,-0.0199,-0.2498
0.9445,-0.0159,-0.2322
0.9797,-0.0218,-0.2263
0.9758,-0.0277,-0.242
0.9523,-0.0277,-0.2596
0.9543,-0.0159,-0.2654
0.9621,-0.0062,-0.2674
0.9523,0.0054,-0.2713
0.9426,0.0231,-0.2752
0.9211,0.0133,-0.2517
0.8938,-0.0336,-0.2361
0.9015,-0.0629,-0.2459
0.9329,-0.0765,-0.2538
0.968,-0.0804,-0.2654
0.9856,-0.0706,-0.2811
0.9739,-0.0492,-0.3241
0.9719,-0.0511,-0.3553
0.9739,-0.0492,-0.3612
0.9993,-0.0336,-0.3651
0.9934,-0.0199,-0.3495
1.013,-0.0062,-0.2967
1.0149,0.0073,-0.3104
1.0188,0.0504,-0.3749
1.0384,-0.1312,-0.4471
1.0032,-0.014,-0.1248
1.0032,-0.014,-0.1248
1.1341,0.1305,0.092
1.1576,0.3591,0.1194
0.9367,0.4041,-0.1306
0.8625,0.0739,-0.2538
0.8527,-0.0511,-0.3065
0.8449,-0.2504,-0.373
0.9739,-0.0785,-0.4061
1.0286,0.0621,-0.2987
1.0657,0.1012,-0.2792
1.0598,0.0836,-0.2635
1.0207,0.0387,-0.244
0.8488,0.0211,-0.285
0.839,0.0426,-0.2869
0.9211,0.0504,-0.2713
0.9211,0.0504,-0.2713
0.9211,0.0543,-0.2792
0.8977,0.0504,-0.2771
0.8996,0.0348,-0.2831
0.9015,-0.0062,-0.3045
0.9015,-0.0062,-0.3045
0.837,-0.0433,-0.3534
0.8253,-0.0473,-0.3612
0.8644,-0.0218,-0.3768
0.9192,0.0015,-0.3807
0.9192,0.0015,-0.3807
0.9329,-0.0199,-0.3612
0.9465,-0.0511,-0.3358
0.9699,-0.0179,-0.3358
1.0598,0.0113,-0.3749
1.0813,-0.0101,-0.3847
1.1536,-0.0883,-0.3768
1.2279,-0.1371,-0.367
1.3256,0.0387,-0.3768
1.3158,0.1931,-0.326
1.1204,0.154,-0.285
0.882,0.0972,-0.2987
0.6651,0.0308,-0.3299
0.5615,-0.0511,-0.2322
0.7238,-0.0355,-0.158
0.9015,0.0543,-0.1229
1.0911,0.1598,-0.0954
1.2103,0.2301,-0.1013
1.1321,0.2262,-0.0564
0.8801,0.0641,-0.1872
0.8547,0.0113,-0.2361
0.8507,-0.0413,-0.2792
0.884,-0.0473,-0.2792
0.9269,-0.0375,-0.2557
0.9602,-0.0082,-0.2479
0.9485,-0.012,-0.2517
0.9426,-0.0179,-0.2615
0.9329,-0.0355,-0.2987
0.9192,-0.0101,-0.2733
