time,gFx,gFy,gFz,TgF
12.212727,0.7648,-0.2817,-0.5625,0.99
12.235135,0.7629,-0.2856,-0.5684,0.99
12.26055,0.7648,-0.2797,-0.5703,0.99
12.279489,0.7687,-0.2856,-0.5488,0.99
12.295611,0.7687,-0.2876,-0.5586,0.99
12.312498,0.7687,-0.2954,-0.5625,1.0
12.333393,0.7608,-0.2837,-0.5625,0.99
12.361495,0.7725,-0.2934,-0.543,0.99
12.37887,0.7706,-0.2856,-0.5409,0.98
12.395085,0.7765,-0.2837,-0.5488,0.99
12.434328,0.7883,-0.2895,-0.5507,1.0
12.455689,0.7725,-0.2837,-0.5507,0.99
12.456033,0.7725,-0.2856,-0.5527,0.99
12.478988,0.7687,-0.2856,-0.5547,0.99
12.49542,0.7706,-0.2914,-0.5547,0.99
12.531104,0.7862,-0.2876,-0.5547,1.0
12.571596,0.7823,-0.2778,-0.5761,1.01
12.571942,0.7765,-0.2837,-0.5605,1.0
12.577061,0.7667,-0.2758,-0.5644,0.99
12.611366,0.7785,-0.2797,-0.539,0.99
12.62722,0.7785,-0.2856,-0.5527,1.0
12.646508,0.7823,-0.2876,-0.5488,1.0
12.665644,0.7785,-0.2876,-0.543,0.99
12.67691,0.7823,-0.2856,-0.537,0.99
12.710694,0.7765,-0.2778,-0.539,0.99
12.726176,0.7725,-0.2837,-0.543,0.99
12.746954,0.7785,-0.2895,-0.543,0.99
12.762875,0.7785,-0.2954,-0.5468,1.0
12.795306,0.7862,-0.2934,-0.5507,1.0
12.810613,0.7823,-0.2895,-0.5605,1.01
12.826048,0.7843,-0.2934,-0.5527,1.0
12.845905,0.7804,-0.2876,-0.5488,1.0
12.871626,0.7745,-0.2856,-0.5488,0.99
12.893085,0.7725,-0.2797,-0.5488,0.99
12.908933,0.7785,-0.2856,-0.5449,0.99
12.926564,0.7765,-0.2837,-0.5488,0.99
12.942693,0.7823,-0.2895,-0.543,1.0
12.963427,0.7765,-0.2876,-0.543,0.99
12.997168,0.7687,-0.2817,-0.5409,0.98
13.007051,0.7608,-0.2797,-0.5468,0.98
13.025872,0.7745,-0.2837,-0.5527,0.99
13.06314,0.7765,-0.2914,-0.5723,1.01
13.064253,0.7804,-0.2954,-0.5781,1.02
13.094463,0.7765,-0.2934,-0.5644,1.0
13.109007,0.7725,-0.2876,-0.5547,0.99
13.124919,0.7629,-0.2837,-0.5409,0.98
13.163647,0.7706,-0.2817,-0.5488,0.99
13.19285,0.7765,-0.2876,-0.5644,1.0
13.193064,0.7765,-0.2876,-0.5644,1.0
13.206927,0.7706,-0.2856,-0.5605,0.99
13.224723,0.7725,-0.2876,-0.5605,1.0
13.245377,0.7687,-0.2856,-0.5566,0.99
13.284554,0.7706,-0.2876,-0.5566,0.99
13.288838,0.7667,-0.2914,-0.5527,0.99
13.306524,0.7667,-0.2914,-0.5566,0.99
13.345134,0.7765,-0.2895,-0.5625,1.0
13.364838,0.7745,-0.2895,-0.5663,1.0
13.372523,0.7706,-0.2876,-0.5625,1.0
13.390027,0.7648,-0.2895,-0.5684,1.0
13.406928,0.7706,-0.2876,-0.5644,1.0
13.443803,0.7706,-0.2954,-0.5663,1.0
13.459763,0.7706,-0.2954,-0.5703,1.0
13.472954,0.7706,-0.2934,-0.5644,1.0
13.490072,0.7725,-0.2914,-0.5566,1.0
13.508208,0.7725,-0.2837,-0.5566,0.99
13.543941,0.7667,-0.2856,-0.5566,0.99
13.571948,0.7667,-0.2856,-0.5703,1.0
13.572148,0.7667,-0.2856,-0.5703,1.0
13.605309,0.7667,-0.2895,-0.5625,0.99
13.622062,0.7667,-0.2934,-0.5625,1.0
13.638146,0.7706,-0.2876,-0.5586,0.99
13.664389,0.7687,-0.2934,-0.5566,0.99
13.689034,0.7687,-0.2914,-0.5566,0.99
13.704878,0.7687,-0.2914,-0.5663,1.0
13.721856,0.7687,-0.2856,-0.5703,1.0
13.737864,0.7648,-0.2895,-0.5605,0.99
13.759342,0.7706,-0.2876,-0.5605,1.0
13.773496,0.7608,-0.2954,-0.5625,0.99
13.804468,0.7725,-0.2837,-0.5605,1.0
13.821313,0.7745,-0.2876,-0.5586,1.0
13.837065,0.7745,-0.2856,-0.5644,1.0
13.862885,0.7667,-0.2837,-0.5625,0.99
13.873295,0.7687,-0.2876,-0.5586,0.99
13.904085,0.7667,-0.2895,-0.5527,0.99
13.921203,0.7629,-0.2934,-0.5566,0.99
13.937413,0.7687,-0.2914,-0.5605,0.99
13.95889,0.7785,-0.2914,-0.5625,1.0
13.984684,0.7745,-0.2876,-0.5586,1.0
14.00286,0.7745,-0.2895,-0.5547,1.0
14.020006,0.7687,-0.2914,-0.5586,0.99
14.036691,0.7725,-0.2934,-0.5507,0.99
14.058405,0.7687,-0.2914,-0.5625,1.0
14.077553,0.7706,-0.2817,-0.5566,0.99
14.10254,0.7706,-0.2856,-0.5527,0.99
14.119117,0.7706,-0.2856,-0.5566,0.99
14.140822,0.7706,-0.2856,-0.5566,0.99
14.169479,0.7687,-0.2934,-0.5547,0.99
14.184898,0.7725,-0.2895,-0.5566,1.0
14.201973,0.7785,-0.2914,-0.5663,1.01
14.218509,0.7725,-0.2934,-0.5663,1.0
14.239985,0.7648,-0.2914,-0.5586,0.99
14.264934,0.7706,-0.2934,-0.5586,1.0
14.284957,0.7687,-0.2934,-0.5566,0.99
14.300521,0.7706,-0.2876,-0.5586,0.99
14.339226,0.7687,-0.2876,-0.5625,0.99
14.376509,0.7725,-0.2837,-0.5605,1.0
14.376904,0.7725,-0.2837,-0.5605,1.0
14.383001,0.7725,-0.2876,-0.5663,1.0
14.400521,0.7706,-0.2934,-0.5644,1.0
14.442442,0.7687,-0.2895,-0.5566,0.99
14.443817,0.7687,-0.2895,-0.5566,0.99
14.465408,0.7687,-0.2856,-0.5586,0.99
14.483086,0.7667,-0.2895,-0.5625,0.99
14.500899,0.7706,-0.2914,-0.5625,1.0
14.538689,0.7687,-0.2895,-0.5566,0.99
14.569493,0.7667,-0.2954,-0.5566,0.99
14.569854,0.7706,-0.2914,-0.5566,0.99
14.581567,0.7667,-0.2876,-0.5507,0.99
14.617792,0.7687,-0.2934,-0.5586,0.99
14.632136,0.7687,-0.2895,-0.5566,0.99
14.655912,0.7667,-0.2895,-0.5586,0.99
14.682236,0.7725,-0.2895,-0.5625,1.0
14.699356,0.7725,-0.2876,-0.5644,1.0
14.716019,0.7687,-0.2895,-0.5625,1.0
14.732762,0.7629,-0.2876,-0.5684,0.99
14.754535,0.7629,-0.2934,-0.5663,0.99
14.788301,0.7785,-0.2856,-0.5625,1.0
14.788517,0.7785,-0.2856,-0.5625,1.0
14.815411,0.7745,-0.2837,-0.5507,0.99
14.832308,0.7765,-0.2837,-0.5527,0.99
14.848297,0.7765,-0.2837,-0.5507,0.99
14.868536,0.7745,-0.2876,-0.5586,1.0
14.903787,0.7687,-0.2895,-0.5547,0.99
14.912853,0.7648,-0.2876,-0.5586,0.99
14.931806,0.7706,-0.2895,-0.5605,1.0
14.948785,0.7785,-0.2974,-0.5547,1.0
14.969442,0.7785,-0.2895,-0.5625,1.0
14.98582,0.7785,-0.2895,-0.5566,1.0
15.014556,0.7687,-0.2934,-0.5586,0.99
15.03099,0.7667,-0.2914,-0.5566,0.99
15.047863,0.7785,-0.2914,-0.5547,1.0
15.068143,0.7862,-0.2837,-0.5547,1.0
15.09166,0.7706,-0.2837,-0.5527,0.99
15.113387,0.7785,-0.2797,-0.5468,0.99
15.130738,0.7745,-0.2778,-0.5488,0.99
15.167028,0.7687,-0.2817,-0.543,0.98
15.191644,0.7765,-0.2856,-0.5468,0.99
15.191894,0.7765,-0.2856,-0.5468,0.99
15.212574,0.7785,-0.2914,-0.5547,1.0
15.229797,0.7785,-0.2934,-0.5547,1.0
15.250768,0.7745,-0.2914,-0.5527,1.0
15.281442,0.7725,-0.2837,-0.5566,0.99
15.295669,0.7765,-0.2778,-0.5527,0.99
15.311279,0.7785,-0.2856,-0.5488,0.99
15.350462,0.7765,-0.2895,-0.5507,1.0
15.377014,0.7745,-0.2856,-0.5625,1.0
15.377483,0.7745,-0.2856,-0.5625,1.0
15.394745,0.7765,-0.2797,-0.5586,1.0
15.411537,0.7785,-0.2837,-0.5507,0.99
15.449881,0.7706,-0.2837,-0.5547,0.99
15.48505,0.7804,-0.2797,-0.5468,0.99
15.485261,0.7804,-0.2797,-0.5468,0.99
15.494821,0.7785,-0.2817,-0.5527,1.0
15.512239,0.7765,-0.2876,-0.5605,1.0
15.549208,0.7862,-0.2876,-0.5547,1.0
15.568411,0.7902,-0.2856,-0.5409,1.0
15.577924,0.7883,-0.2895,-0.5409,1.0
15.594473,0.7843,-0.2856,-0.5468,1.0
15.627645,0.7883,-0.2817,-0.5449,1.0
15.643517,0.7823,-0.2817,-0.537,0.99
15.665382,0.7765,-0.2778,-0.537,0.98
15.679737,0.7745,-0.2817,-0.539,0.98
15.710973,0.7765,-0.2758,-0.5488,0.99
15.727137,0.7823,-0.2719,-0.5507,0.99
15.742097,0.7843,-0.2778,-0.5507,1.0
15.763957,0.7823,-0.2837,-0.5566,1.0
15.782693,0.7804,-0.2876,-0.543,0.99
15.809679,0.7745,-0.2817,-0.539,0.98
15.827134,0.7765,-0.2837,-0.5409,0.99
15.843446,0.7745,-0.2778,-0.5507,0.99
15.862272,0.7765,-0.2837,-0.5488,0.99
15.880374,0.7883,-0.2895,-0.5527,1.01
15.909102,0.7883,-0.2856,-0.5468,1.0
15.925256,0.7785,-0.2856,-0.5488,0.99
15.942621,0.7785,-0.2876,-0.539,0.99
15.963869,0.7785,-0.2837,-0.543,0.99
