time,gFx,gFy,gFz,TgF
11.880717,0.9406,-0.1078,-0.3065,1.0
11.897156,0.966,-0.0883,-0.3065,1.02
11.920269,0.9269,-0.0453,-0.2869,0.97
11.947352,0.884,-0.055,-0.2948,0.93
11.963029,0.8917,-0.0609,-0.3026,0.94
11.979798,0.9035,-0.0727,-0.3124,0.96
11.996301,0.9192,-0.0823,-0.3162,0.98
12.016096,0.9485,-0.0844,-0.2635,0.99
12.037938,0.9836,-0.0473,-0.2342,1.01
12.063792,1.013,-0.0433,-0.2186,1.04
12.080274,0.9739,-0.0785,-0.2263,1.0
12.096478,0.9211,-0.1117,-0.2303,0.96
12.117277,0.882,-0.1273,-0.2674,0.93
12.136517,0.9426,-0.1214,-0.2068,0.97
12.163033,1.1008,0.0269,-0.2576,1.13
12.179488,1.2415,-0.0355,-0.1599,1.25
12.19599,1.2767,-0.0648,-0.2517,1.3
12.216795,1.2865,-0.0238,-0.2126,1.3
12.240395,1.0501,0.2204,-0.1932,1.09
12.262648,0.9387,0.3689,-0.2361,1.04
12.278842,1.054,0.2829,-0.3104,1.13
12.295992,1.1672,0.1442,-0.3358,1.22
12.316313,1.2142,-0.0257,-0.3476,1.26
12.344012,1.0969,-0.1156,-0.3495,1.16
12.360754,0.9876,-0.0823,-0.3339,1.05
12.377332,0.9445,-0.0238,-0.328,1.0
12.394725,0.8664,0.0543,-0.3241,0.93
12.415651,0.7745,0.109,-0.2752,0.83
12.437577,0.7511,0.1168,-0.2263,0.79
12.460364,0.7394,0.0895,-0.2694,0.79
12.477317,0.7296,0.0797,-0.3162,0.8
12.494645,0.7608,0.0621,-0.3495,0.84
12.515191,0.7765,0.066,-0.3886,0.87
12.533737,0.7765,0.0485,-0.4179,0.88
12.559885,0.755,-0.0062,-0.4335,0.87
12.576495,0.7257,-0.0336,-0.4629,0.86
12.593303,0.6944,-0.0355,-0.4648,0.84
12.614925,0.7003,0.0133,-0.4433,0.83
12.638602,0.8195,0.0641,-0.4882,0.96
12.660001,0.9485,0.0426,-0.4902,1.07
12.675266,1.0715,0.0133,-0.5195,1.19
12.714111,1.052,0.0269,-0.5605,1.19
12.743093,0.7277,-0.014,-0.7188,1.02
12.743299,0.7277,-0.014,-0.7188,1.02
12.757528,0.8449,0.0073,-0.5859,1.03
12.775456,1.3959,0.0543,-0.543,1.5
12.81327,0.7785,0.2692,-0.4511,0.94
12.846659,0.5576,-0.1039,-0.158,0.59
12.846881,0.5576,-0.1039,-0.158,0.59
12.857123,0.6553,-0.096,-0.2126,0.7
12.876046,0.9269,-0.1097,-0.2107,0.96
12.912857,1.1927,0.1363,-0.199,1.22
12.939089,0.925,0.1109,-0.2284,0.96
12.93964,0.925,0.1109,-0.2284,0.96
12.958139,0.8859,0.066,-0.3026,0.94
12.991341,0.9914,0.0582,-0.2889,1.03
13.00718,0.9269,0.066,-0.2263,0.96
13.028851,0.8879,0.0543,-0.2068,0.91
13.057139,0.9171,-0.0355,-0.2635,0.95
13.072808,0.8488,-0.0823,-0.2674,0.89
13.091062,0.8234,-0.1626,-0.3162,0.9
13.107267,0.8898,-0.1859,-0.3339,0.97
13.129652,0.9562,-0.1254,-0.3085,1.01
